"";"SIBN RX Equity";"NVTK RX Equity";"PHST RX Equity";"AFLT RX Equity";"PIKK RX Equity";"FEES RX Equity";"HYDR RX Equity";"NLMK RX Equity";"URKA RX Equity";"MTSS RX Equity";"CHMF RX Equity";"TATN RX Equity";"VTBR RX Equity";"MGNT RX Equity";"SNGS RX Equity";"SBER RX Equity";"GMKN RX Equity";"LKOH RX Equity";"ROSN RX Equity";"GAZP RX Equity"
"2011-01-31";0,0244796133156622;-0,0748726807040533;0,00597428288822943;-0,0267084639498432;0,0195455655998045;0,201634877384196;-0,0959902794653705;-0,115020391235225;0,0317416883294568;-0,039826073572418;0,0419860477133753;0,102543068088597;0,0615079365079365;-0,0389898487530684;0,03036223793574;0,0140858566500575;0,0438822108343491;0,0565293703305967;0,164197530864198;0,017456874289846
"2011-02-28";0,185069629404155;0,197115539387696;-0,0381335378483967;-0,0579747487760887;0,154565061107117;-0,0498866213151928;-0,00672043010752688;0,0294462235413575;0,0336383326702914;-0,00997876006892962;0,0160350456668181;0,0756448412698412;-0,0542056074766355;-0,0296653267438851;0,00322066038587732;-0,0353396957384484;-0,0636141223378314;0,113802167296017;0,0677114017516987;0,0715736040609136
"2011-03-31";-0,0432158222564695;0,0152745656967677;-0,0519188897256002;0,00382932166301964;-0,124394631243946;-0,0265393794749402;-0,0315290933694181;-0,0508345978755692;0,00551659254190895;0,0483322538860105;0,0163921090095587;0,056144800553378;-0,0230237154150198;0,0513489393835382;-0,0744974497449744;0,0460378097756882;0,0656483931083884;-0,00293399012844797;-0,0429648703329042;0,0850307910942683
"2011-04-29";-0,0771140939597316;-0,0522593632462786;-0,140921506612996;-0,0648501362397821;-0,0806731984829331;-0,113562812591939;-0,0303199664663966;-0,147322142286171;-0,0283247565176711;-0,015059077921075;-0,0990075236113335;-0,0323108830913655;-0,103165773237585;-0,086717396217886;-0,0692774013680423;-0,0640509410993539;0,0234333154793787;-0,068300364137388;-0,0614213783295539;0,0111329404060247
"2011-05-31";-0,0955566867864155;0,0192560297364524;-0,0585282182152869;0,0603146853146854;-0,0353244520842286;-0,081922779068481;-0,0234870317002882;-0,0314990156557607;0,067711296887994;-0,0773482828916419;0,0103491161055345;-0,0913705583756346;-0,0228938761700689;0,0811472254303469;-0,0695576454197144;-0,0234117058529265;-0,0811199790658118;-0,0390303158339496;-0,00806748843113969;-0,116753022452504
"2011-06-30";0,0562032644528423;-0,0519330956950919;-0,0620334162815499;-0,0485023358065403;-0,0426764076977904;0,125384105561246;-0,0140917810240518;0,048882005614171;0,0266868902189064;-0,0236668791162099;0,0114300786916957;0,113531967721912;-0,00611726685133873;-0,0436961110969809;0,0335791562160745;0,0250998873066284;0,0390146660971096;-0,0241275075570212;-0,024977293369664;-0,00337309346890891
"2011-07-29";0,0597594397076735;0,155801712170291;0,144115974985787;0,0118411552346569;0,00269892973476038;0,0125548773958668;0,0332260719898227;-0,0407899593946106;0,080335396286684;0,0464792410131429;0,0399443647585518;0,0299905234405486;-0,0341423760306586;0,0507194340275008;0,00829409634190514;0,0159904057565461;0,0150746882280388;0,0403243973867988;-0,00177837998052244;-0,0221219404522489
"2011-08-31";-0,0860570361324617;-0,0654855741560945;-0,134575569358178;-0,188383045525903;0,0108594765175423;-0,227072042300066;-0,09799377127544;-0,157109871079469;0,0549210925084083;-0,0919487648673376;-0,160139597091031;-0,139687178654543;-0,0977515931225201;-0,194248974839265;-0,114192320126441;-0,165748573676962;-0,0257864182530039;-0,0592789086184495;-0,0339766702014845;-0,104534510433387
"2011-09-30";-0,112394875422463;-0,0215016333743907;0,0287081339712918;-0,0782486372428345;-0,0543568083738867;-0,178683814475304;-0,156495904930143;-0,244949206711563;-0,220649546298567;-0,187268147469659;-0,240861927393068;-0,156265727226975;-0,108075692963753;-0,133764765016336;0,0557583130575832;-0,168258460087254;-0,031180709534368;-0,0577199746791736;-0,166417844910863;-0,125756217790724
"2011-10-31";0,132914194633844;0,0867197548094025;-0,016093023255814;0,0778328882106065;-0,116030682590543;0,175703814759287;0,0875773441218468;0,243083900226757;0,208676106990335;0,0930914008790713;0,300829263496018;0,129958246346555;0,0960705214403106;0,185428302023645;0,0061839830996735;0,162886305642189;-0,146617079101702;0,0739587150360326;0,149125579435314;0,149163836739924
"2011-11-30";0,093324996091918;0,0550211522965351;-0,0521887113548265;-0,106194690265487;-0,0966608084358525;0,225071729658886;0,0498905908096279;-0,10993554663748;-0,0801502584892327;0,0885142798226621;-0,0408950034016177;0,100626855823161;-0,0775627044711015;-0,0873129990516106;0,124102916475798;0,0672924539802511;-0,0874958095876635;-0,0197895934034689;0,0257620903048361;-0,0220797323668804
"2011-12-30";0,0593365742064627;-0,0597417476191613;-0,164538653366584;0,000792079207920793;-0,0581225680933852;-0,185166979904583;-0,19182992913714;-0,141002869244432;-0,0558385896813844;-0,1310442813166;-0,140316309373686;-0,0462230215827338;-0,130486182946653;-0,056145878724902;-0,140353856080416;-0,0936607652769846;-0,0920279206465834;-0,0118350060915473;-0,0437502793046433;-0,0229203489366554
"2012-01-31";0,00438655689026857;-0,00560999136924401;0,0223867231807056;-0,00969529085872578;-0,048282984766331;0,122032575139278;0,186197648029709;0,180531254970574;-0,0735300415399768;0,164868105515588;0,205146227424136;0,112514928656735;0,199524133242692;0,170253569145536;0,123014932448448;0,138248267170763;0,180052599635849;0,0400986320671637;0,0525750070100008;0,0738168874365408
"2012-02-29";0,0545588926963647;0,0196053404130396;0,0832068200397058;0,0115884115884117;0,0972599023331524;0,0911764705882354;0,0318288546830161;-0,0563190514686067;0,0991032633817139;0,0472558835914472;0,017724921391622;0,0958246228600486;0,0270614905072257;0,108278708424375;0,0697199943717461;0,108392382639504;-0,00960054860277726;0,0585346579363288;0,00261954446565738;0,0537441582436691
"2012-03-30";-0,00356801529149409;-0,0275656593475377;-0,0292167538138105;-0,0568832707880703;-0,0768945481518111;-0,09028200446338;-0,0896755162241888;-0,11950314106225;-0,0624526873580621;0,0247956038064603;-0,121938457705245;0,0154679040989947;-0,0776658849496482;-0,00306681270536691;-0,0450509700756331;-0,0546398961142743;-0,0652587848364203;-0,0493787660640964;-0,0698343813656894;-0,0661647155897065
"2012-04-28";-0,100965534880747;-0,0252832131822863;-0,0421455938697318;0,0221989528795812;-0,0500870496852819;-0,145405887600357;-0,0374965280992501;0,0290254580833469;-0,00533799847485761;0,0179614613305432;0,0190686983910784;-0,0776339172378776;-0,0544421178582113;0,0161777631289826;-0,00457988980716251;-0,00644547759932379;-0,0368518518518518;0,00824591911146011;0,000618900261842414;-0,0657720344599073
"2012-05-31";-0,0576102418207681;-0,2315758888478;-0,153623188405797;-0,101823396844909;0,0682362892993089;-0,359118699671936;-0,231146594844171;-0,170501103057044;0,0414900333724182;-0,0337901498929336;-0,0828390833402946;-0,0794891555653419;-0,162290414425815;-0,100791956104549;-0,139931504479884;-0,130490269063065;-0,0532589886560277;-0,0379993323689775;-0,0128937101532021;-0,129692025772891
"2012-06-29";0,115849056603774;0,123062115430889;-0,0194520547945206;-0,00843978102189791;-0,0266596278210373;0,138619044849049;-0,0127611660202677;-0,0024696048632219;0,0764700788083486;0,0415318469925978;0,0315441131823426;0,0779811027389068;0,0783610271903323;0,171516171696525;0,074370525299654;0,0566291585127201;0,0932168968318441;0,0418136602856978;-0,0143153226972574;0,0449636622970861
"2012-07-31";0,049239093676023;0,0622570475345108;-0,00733445096395646;-0,0423280423280422;-0,0127457627118643;0,161387554919792;0,0392852616905335;0,0139021138830699;0,0829042638777151;0,0541322665758788;-0,0432351296465255;0,0939753689115721;-0,0721414813517772;0,0724329039872735;0,0143012242147431;0,0380831114712352;-0,0704068363366153;0,0139336071944043;-0,0443031784841076;-0,0221644458888528
"2012-08-31";-0,0235286533874816;0,0493012534216972;0,0512982900569983;0,0216190247417727;0,00109875017167971;-0,119957770641798;-0,00524326301670541;0,0486476333583772;-0,0791946807325137;-0,0220831651190957;0,0165190107050572;-0,00765720081135901;0,00792602377807117;0,0018661626432519;0,0327021739932825;0,0396966993755574;-0,0461630695443646;0,00525595401040246;-0,0120241506344658;0,0450013294336613
"2012-09-28";0,00732770002640626;-0,0461061072056239;-0,0963855421686747;0,0211615330355044;-0,0332007134037591;0,156603019094272;0,0493993625888698;0,111767866738313;0,0414700068578806;-0,0539982661107211;0,0659101225601453;0,0345955337523636;-0,0101104662048306;-0,00816716417910446;0,00661210193359318;-0,0231660231660231;0,0375026188979677;0,0514677849790317;0,0913045729970481;0,0038801602951466
"2012-10-31";0,00465299167704303;-0,0196908195871838;0,0229629629629631;-0,0803591987105687;-0,0191570881226053;-0,116383594796664;-0,0974185258731456;-0,050104720476881;-0,0423364449781152;0,00706960506218635;-0,0218891065496978;-0,0271164674503606;0,0321543408360128;0,0758192280836925;-0,0312455617099845;0,00812472551602972;-0,0250403877221325;-0,0135709105977415;0,104641230068337;-0,0812317830439742
"2012-11-30";-0,0810176125244619;-0,0260182656447302;0,105792903692976;0,0761141712568854;-0,0545428240740742;0,0237699305487626;-0,0491782062896338;0,0574966078697423;-0,0690826727066818;0,00333665554448137;-0,0808951584813654;0,00223384271716509;-0,0426974528129008;0,00559509422138671;-0,0394736842105262;-0,00457416684818113;-0,00103562551781278;0,018325981936568;0,0506078962065559;-0,0427586206896551
"2012-12-28";0,0116411130039751;0,0430849941206619;0,0688232597734268;0,0442066077245231;0,0335118592195871;-0,0385534110452895;-0,00122498979175178;-0,0192461908580593;0,0205943691345152;0,0624082232011749;0,045286594031265;0,104098070006585;0,0267993874425727;0,0741342473070419;0,0242683252566107;0,0166301969365426;0,162347086875389;0,0359923683803434;0,104518503373543;0,036815561959654
"2013-01-31";0,0285573954532696;-0,0342525147415885;0,149062614875628;0,192736185383244;-0,0195439739413682;0,074583850931677;0,0299809212319433;0,0372853638593622;-0,0290336313324818;0,042156185210781;0,020574639717212;0,0158285924022756;0,0382177479492916;0,170876240598388;0,172819729538427;0,177141627206199;0,066892615055298;0,00582350306107204;-0,0135130132168377;-0,0129247446320616
"2013-02-28";-0,0603042499488369;-0,0177187153931341;0,085683817648627;-0,00747244535774327;-0,0108728480821504;-0,117081291038565;-0,0871923789362266;-0,0729938514898314;0,00977727113293581;0,0400608519269776;-0,0936648904677323;-0,0827875886364662;0,0023343508708924;0,00842328791364366;-0,0843021409059145;-0,0449808008776742;-0,0944658083932453;-0,0238519398258116;-0,0827141034301584;-0,0332277367124252
"2013-03-29";-0,0447912885662431;-0,0404643651543313;-0,0130635497495335;-0,00809335591944282;-0,0793893129770993;-0,155284382528543;-0,111175532685897;-0,166156462585034;0,00473275150883601;0,0353673630124143;-0,181179775280899;0,0188103210557415;-0,109100680759584;0,041624258589829;-0,0347231857915914;-0,0538962282213287;-0,0313884785819794;0,0154618270303153;-0,0232796006873415;-0,0236656229520134
"2013-04-30";-0,0440036479708162;-0,0747197612016133;0,0212480095541403;0,0197343453510437;0,0159203980099503;-0,253766507533015;-0,0945857795172863;0,0528248011421577;-0,024200518582541;-0,00695500978048258;-0,0651003231082213;-0,037989366843886;-0,010255379046853;0,116226961824859;-0,0411830236820354;0,00192249317009008;-0,0179184140297369;-0,0163746193400229;-0,102333179742806;-0,074060262529833
"2013-05-31";-0,0345019476905954;0,0987370444093623;0,0129610680699703;-0,0360997394864162;0,0293829578844271;-0,00540046527085414;-0,151296829971182;-0,133087950406819;0,0236935341009743;-0,0724082585540234;-0,00686947988223752;-0,0878717845659163;-0,0650142218610321;0,0781653259278265;-0,0857164274202618;-0,00292870127247014;-0,0993788819875776;-0,0467441506369588;-0,0165188987400841;-0,013693113169553
"2013-06-28";-0,0332647179909428;0,0891144775886303;0,0448314012217998;0,0909266409266409;0,0107833809070725;-0,15144933589508;0,0613327674023769;-0,0348603351955308;-0,0543370105991781;0,018758110818357;-0,194062553703385;0,0799779675020655;0,0193394176445025;0,0521305784198443;0,0497663359842586;-0,0529727539754887;0,0230603448275861;0,00495154935576614;0,0765799962042133;-0,111065741118824
"2013-07-31";0,00306617834937395;0,0222553630836297;-0,216334422908706;0,0150415855600778;0,113586444932539;0,0964756841898011;0,146570685862828;0,106969205834684;-0,342284642481358;0,0570524202887361;0,183005490697798;0,0388126689447648;-0,00639522489874234;0,0676822778073443;0,0217119650109341;0,0183957219251336;-0,0646724246892775;0,0329536423841059;0,0354341119435875;0,182085438677078
"2013-08-30";0,150123121338201;0,014195937605207;-0,0214428386793561;-0,150627615062762;-0,078050154973232;-0,0531513736757049;-0,0561562608998953;0,118803597573729;0,0936217569729427;0,0510151913526147;0,114275414563807;0,0251374705420266;-0,0431237931774296;-0,0761149949530824;-0,00133771594557408;-0,0741440873766016;-0,0164414414414414;-0,0128737754526338;0,0505661019834851;0,0223051216289734
"2013-09-30";0,0452565522332966;0,0677731673582296;0,000360208921174276;0,121715927750411;-0,0229217603911981;-0,0630570832543145;-0,00960827790096075;-0,0254253131426435;0,0708516186478407;0,122268163024217;0,0232125525719833;0,00814176245210718;-0,0459641255605382;0,106826366689597;0,0903210991618508;0,108212341197822;0,069384016487291;0,0652603138314454;0,0647840531561463;0,0938877907860727
"2013-10-31";0,0250035315722559;0,0675906735751295;0,00984216527636095;0,0503202195791399;-0,0132937128558023;-0,00789393786054027;0,050373134328358;0,05428735852676;0,0156203599216012;0,045201238390093;-0,005335546597107;0,0498812351543942;0,0446533490011751;0,0516945124849195;-0,00909122819333774;0,0522006141248721;0,044967880085653;0,0262413423080676;-0,0317339522849207;0,045798874139968
"2013-11-29";0,0222574421168686;-0,0317649057244777;-0,1306828311642;0,0538327526132405;0,0145823426850531;-0,188411710700806;0,0145648312611013;-0,0223799126637555;-0,0308771929824562;-0,0699644549763033;0,0737076330114834;-0,0823076923076923;0,0404949381327333;0,0660363147588092;-0,0301098122564648;0,00457198443579765;0,021516393442623;-0,0298954372623574;-0,0624042126773293;-0,0506379585326953
"2013-12-30";-0,0106504887091337;0,00175438596491229;-0,202283292316106;0,385518267482228;0,117012966723949;0,133735545500251;-0,00647759103641465;0,0269867857807558;0,0372918175235337;0,0451621122364483;0,0580637998667752;0,0238153937182584;0,0732972972972972;0,002;0,0341490138787437;-0,0214970465769342;0,0832497492477433;-0,000538925089412556;0,0542772119535604;-0,0287694246115079
"2014-01-31";-0,0354295837023916;-0,015586690017513;-0,0401062644613935;0,0114544803722705;-0,0629370629370629;-0,0628603104212861;-0,0202643171806166;-0,0616165277274374;-0,00890052356020943;-0,120855680156022;-0,113812038753454;-0,063523405894818;-0,0821917808219177;-0,0893213572854291;-0,046441815292248;-0,061850569025235;-0,00370370370370365;-0,0278921568627452;-0,0280273515146696;0,0454054054054054
"2014-02-28";0,00868828141555422;0,0470938063893054;-0,151861440942773;-0,160080217057921;0,231343283582089;-0,154146456879214;0,0104316546762588;-0,0675936655079181;-0,0298761519046781;-0,0398613518197574;0,0537948454828907;0,0902545641553099;-0,0726514486391572;0,0468969624776654;0,0226296296296296;-0,0390295358649789;0,113197026022305;-0,00781604558519489;-0,00118614258251881;-0,0348155808341952
"2014-03-31";0,00812324929971986;-0,148058252427185;0,294842105263158;-0,224719101123595;-0,0201212121212121;0,076783216783217;-0,00498398006407963;-0,088235294117647;0,0148838334946757;-0,0216606498194946;-0,105393258426966;-0,0566037735849056;-0,0627218934911242;-0,0783619875521978;-0,0636340588895731;-0,0801317233809001;-0,0207046251461012;-0,00386257369384013;-0,0395986895986895;-0,0321428571428571
"2014-04-30";-0,0377882745207002;-0,0273504273504274;-0,0319486220632469;-0,077536231884058;0,018184067293419;-0,28380309131056;-0,00357781753130593;-0,0676965015901864;-0,0610468582329796;-0,0461254612546126;-0,0660638030645566;0,01695;-0,0239898989898991;-0,127555555555556;-0,0368995126479462;-0,134844868735084;0,092071611253197;-0,040765306122449;-0,050782415895621;-0,0496678966789668
"2014-05-30";0,0124169794975455;0,0837727006444056;-0,0762512596573731;0,0830714846818539;0,141781071558741;0,0440696409140371;0,231777378815081;0,145224171539961;-0,0154920634920634;0,0928433268858802;0,183207817823202;-0,0063424947145877;0,239327296248383;0,246674591045452;0,00759036144578307;0,16551724137931;0,0391881342701015;0,0467528322961546;0,0151828227472823;0,100411586549662
"2014-06-30";0,073160296634341;0,135135135135135;0,106454545454545;0,0232094288304623;-0,154607363268781;0,0224075039082856;-0,0234659670601953;0,00808510638297877;0,00606216948278093;0,0690619469026548;-0,052623602955105;0,0978723404255319;-0,1419624217119;0,00567536889897835;0,0536888676312328;0;0,00946514423076916;0,0345528455284554;0,103097345132743;0,0512350035285816
"2014-07-31";-0,116146179401993;-0,129761904761905;-0,0304822939774874;-0,104199893673578;-0,0149779735682819;-0,106523955147808;-0,079402985074627;0,00253271422541146;-0,125897435897436;-0,0864209794377668;0,229384947612573;-0,0404723273841716;-0,0316301703163016;0,0327313769751694;-0,0596156755938871;-0,128994082840237;0,0507515999404673;-0,0172396856581531;-0,105495387083835;-0,113856068743287
"2014-08-29";0,0633739287325212;0,00683994528043774;0,0439830508474577;-0,0755687438180019;0,236008177868643;0,0268111808328579;0,124027237354086;0,121263157894737;-0,0204605456145499;0,0216012467833713;0,0481100774185153;0,0709253170502584;-0,0351758793969851;-0,0055737704918033;0,0267497988736927;-0,00529891304347829;0,0240793201133145;0,027037832975161;0,0134529147982063;-0,000378787878787978
"2014-09-30";0,0194414987628138;0,110788043478261;0,104229239386314;-0,0744703616520436;0,211619973121059;0,0453703703703703;0,0148564834847829;0,0818625610214043;0,0470165456315041;-0,0279206726505127;0,0945656559386736;0,0175438596491229;-0,00937500000000002;0,0902296955709418;0,0201762977473066;0,0315530665209671;0,0124481327800829;-0,0194647201946472;0,0265486725663717;0,0450928381962865
"2014-10-31";0,0520110957004161;0,0814149766372287;-0,088436374329192;-0,116763005780347;0,279863481228669;-0,050310008857396;-0,0150653780557135;-0,0445157931273863;0,101179835538077;-0,0693430656934306;0,161619598502892;0,119827586206897;0,0496845425867509;0,199596774193548;0,105798771121352;0,00940148305084754;0,0974043715846995;0,0521091811414391;0,034051724137931;0,0261058738216098
"2014-11-28";0,0408701384311141;0,0406062662594728;-0,0362903225806451;0,0937172774869108;0,186666666666667;-0,000186532363364966;-0,134199134199134;0,0976296430841885;-0,137662337662338;-0,015686274509804;0,110012692833431;-0,0429176289453426;0,169546706736789;-0,00882352941176467;0,0140649418301788;-0,0522104158467795;0,0979708701605875;0,0809905660377357;-0,025677365568987;0,00961130742049487
"2014-12-30";-0,0943635212159595;-0,0552173913043478;-0,234309623430962;-0,228578267113452;0,0522471910112361;-0,147574626865672;-0,0975;0,105245738871422;-0,033132530120482;-0,326494023904382;0,103683342495877;-0,0810376030565052;0,434689507494647;-0,177532852903773;-0,194520547945205;-0,240138408304498;-0,0839002267573696;-0,0291050311995461;-0,162317104475058;-0,0878482430351394
"2015-01-30";0,0972027972027973;0,058444546709618;0,00546448087431695;0,186782500775675;0,0128136679124398;0,0903917706281463;-0,0302862419205909;0,377376852822279;0,360591900311526;0,288671990535345;0,279836620840805;0,182275711159737;0,028955223880597;0,0916400371095762;0,322278911564626;0,120218579234973;0,436881188118812;0,253887640449438;0,171348314606741;0,103675849896401
"2015-02-27";0,10006373486297;0,095;0,233695652173913;0,0245751633986928;0,0279388508170797;0,512444801284625;0,227956579699105;-0,118430349475515;-0,0283342873497423;0,142988294698187;0,0617264731065619;0,169720525633907;-0,0136350449666376;0,0675165250236072;0,09967845659164;0,234308943089431;-0,0368647717484927;0,0685687659055878;0,159145410943972;0,0634821304408288
"monthly.returns.mean";0,00816250533123917;0,0235069147694982;0,00637408138214612;0,00702469337412544;0,00866986346744414;0,0048574118620177;-0,00492005721778473;0,0119831374111838;0,0188104939251142;0,00732406614600402;0,0201102488543386;0,0172190097466048;0,000111096260481174;0,0356375308211384;0,00414178914619878;0,0146487118903943;0,0168140546672832;0,00659169870998064;0,00697573315413773;0,000934000314567522
"monthly.returns.median";0,0194414987628138;0,0196053404130396;0,000180104460587138;0,00210415570752231;-0,00292445709031902;-0,00789393786054027;-0,00998336106489184;0,0197250249393836;0,00551659254190895;0,0179614613305432;0,017724921391622;0,0157010519704821;-0,0110551771789557;0,038768466105205;0,00661210193359318;0,00812472551602972;0,0222883691351046;0,00525595401040246;0,00683930003301736;0,000550105436875503
"monthly.returns.sd";0,0975638832065382;0,119324925693656;0,130774429638828;0,129610443124104;0,211920233699185;0,219225551894174;0,13476734765051;0,132945712027591;0,172899695525786;0,094677196897935;0,147681470052951;0,124525255697259;0,131421677589803;0,128297964028205;0,103210269554267;0,13979848143725;0,115706845000031;0,0840348473245457;0,0923579579176214;0,0913968623658604
