Date,A2A.MI,ANIM.MI,ATL.MI,AZM.MI,BMED.MI,BMPS.MI,BP.MI,BPE.MI,BZU.MI,CNHI.MI,CPR.MI,ENEL.MI,ENI.MI,EXO.MI,FBK.MI,FCA.MI,FNC.MI,G.MI,ISP.MI,IT.MI,LUX.MI,MB.MI,MONC.MI,MS.MI,PMI.MI,PRY.MI,PST.MI,RACE.SW,SFER.MI,SPM.MI,SRG.MI,STM.MI,TEN.MI,TIT.MI,TRN.MI,UBI.MI,UCG.MI,UNI.MI,US.MI,YNAP.MI
14.06.2013,0,62,0,0,12,55,13,69,4,87,0,0,0,74,4,93,12,14,0,0,5,73,2,67,16,84,23,93,0,0,3,74,3,85,13,80,1,34,4,89
21.06.2013,0,61,0,0,11,92,13,50,4,71,0,0,0,71,4,45,11,27,0,0,5,55,2,56,15,48,24,78,0,0,3,43,3,88,13,29,1,22,4,86
28.06.2013,0,57,0,0,12,53,13,99,4,73,0,0,0,68,4,6,11,54,0,0,5,57,2,41,15,78,22,72,0,0,3,58,3,85,13,42,1,23,4,86
05.07.2013,0,60,0,0,12,72,14,11,4,91,0,0,0,69,4,11,11,87,0,0,5,52,2,43,15,75,23,44,0,0,3,59,3,93,13,71,1,27,4,88
12.07.2013,0,56,0,0,12,29,14,76,4,81,0,0,0,67,3,93,11,81,0,0,5,53,2,30,16,0,23,24,0,0,3,88,3,74,13,75,1,26,4,92
19.07.2013,0,61,0,0,13,20,15,69,5,17,0,0,0,75,4,33,11,3,0,0,5,69,2,39,16,64,24,4,0,0,3,96,3,71,14,43,1,35,4,92
26.07.2013,0,64,0,0,14,11,16,23,5,42,0,0,0,76,4,51,11,30,0,0,5,67,2,51,16,73,24,50,0,0,4,8,3,83,14,57,1,40,4,89
02.08.2013,0,67,0,0,14,81,17,5,5,68,0,0,0,74,4,23,11,23,0,0,5,78,2,62,17,26,24,97,0,0,3,98,3,80,14,74,1,43,4,91
09.08.2013,0,67,0,0,14,55,17,23,5,86,0,0,0,80,4,65,11,13,0,0,6,10,2,65,17,9,25,93,0,0,4,11,4,19,15,20,1,49,4,89
16.08.2013,0,71,0,0,14,51,17,9,5,93,0,0,0,89,5,18,11,74,0,0,6,24,2,69,17,36,27,25,0,0,4,30,4,29,15,66,1,60,4,87
23.08.2013,0,69,0,0,14,29,17,24,5,67,0,0,0,84,5,6,11,21,0,0,6,9,2,63,17,43,26,84,0,0,4,10,4,6,15,39,1,56,4,88
30.08.2013,0,66,0,0,13,66,16,25,5,25,0,0,0,81,4,89,10,18,0,0,6,0,2,50,17,28,25,84,0,0,3,81,3,87,14,50,1,49,4,86
06.09.2013,0,65,0,0,14,80,16,24,5,34,0,0,0,82,5,3,11,1,0,0,6,19,2,61,17,41,25,81,0,0,3,88,4,16,14,51,1,54,4,86
13.09.2013,0,70,0,0,15,0,16,27,5,42,0,0,0,85,5,8,11,29,0,0,6,47,2,77,17,52,27,12,0,0,4,10,4,35,14,93,1,61,4,87
20.09.2013,0,73,0,0,15,41,17,10,5,63,0,0,0,89,5,14,11,82,0,0,6,47,2,83,17,95,28,32,0,0,4,12,4,52,15,0,1,69,4,87
27.09.2013,0,74,0,0,15,34,16,89,5,44,0,0,0,86,4,98,11,65,0,0,6,40,2,87,17,11,27,84,0,0,3,98,4,54,14,96,1,58,4,86
04.10.2013,0,81,0,0,15,47,17,90,5,76,0,0,0,97,5,50,12,5,9,29,6,58,3,1,17,20,29,14,0,0,4,15,5,23,15,51,1,69,4,84
11.10.2013,0,85,0,0,15,62,18,23,5,99,0,0,1,6,5,84,12,86,9,48,6,40,3,20,17,47,29,46,0,0,4,26,5,60,16,39,1,78,4,85
18.10.2013,0,90,0,0,16,23,19,1,6,25,0,0,1,12,6,39,13,15,8,94,6,47,3,24,17,77,29,68,0,0,4,6,5,73,17,5,1,82,4,89
25.10.2013,0,84,0,0,16,39,18,50,6,32,0,0,1,7,6,35,12,90,8,93,6,28,3,19,17,90,29,37,0,0,3,96,5,55,16,96,1,80,4,91
01.11.2013,0,83,0,0,16,1,18,30,6,23,0,0,1,9,6,36,12,68,8,37,6,38,3,21,18,40,28,48,0,0,3,72,5,36,17,15,1,83,5,67
08.11.2013,0,85,0,0,16,6,18,92,6,26,0,0,1,7,6,23,12,95,8,40,6,35,3,24,17,97,28,51,0,0,3,79,5,11,16,81,1,76,4,94
15.11.2013,0,81,0,0,16,8,18,5,6,24,0,0,0,98,6,16,12,38,8,43,6,15,3,29,18,6,27,92,0,0,3,85,5,25,16,39,1,70,4,94
22.11.2013,0,85,0,0,15,78,18,0,6,33,0,0,1,1,6,37,12,30,8,39,6,2,3,29,17,94,28,14,0,0,3,97,5,28,16,52,1,73,4,92
29.11.2013,0,84,0,0,16,43,18,83,6,50,0,0,1,6,6,40,12,62,8,42,5,93,3,35,17,71,28,83,0,0,3,90,5,36,16,88,1,78,4,92
06.12.2013,0,78,0,0,15,88,18,70,6,31,0,0,1,3,6,4,11,99,7,73,5,84,3,11,17,2,27,44,0,0,3,63,4,99,16,31,1,69,4,87
13.12.2013,0,82,0,0,15,70,18,33,5,96,0,0,1,1,5,82,12,32,7,54,5,79,3,2,16,30,27,50,0,0,3,50,5,4,16,33,1,65,4,84
20.12.2013,0,82,0,0,16,7,19,37,6,21,0,0,1,4,6,22,12,60,8,2,5,97,3,10,17,9,27,86,0,0,3,74,5,44,16,76,1,78,4,88
27.12.2013,0,85,0,0,15,96,19,85,6,31,0,0,1,6,6,24,12,94,8,27,6,1,3,17,17,57,28,92,0,0,3,89,5,49,17,10,1,80,4,89
03.01.2014,0,84,0,0,16,61,20,17,6,25,0,0,1,6,6,33,13,9,8,24,6,10,3,18,17,48,29,81,0,0,4,51,5,55,16,88,1,81,4,90
10.01.2014,0,84,0,0,16,83,20,79,6,62,0,0,1,22,7,5,13,47,8,35,6,17,3,27,17,40,29,52,0,0,4,48,5,72,17,36,1,91,4,91
17.01.2014,0,83,0,0,17,32,21,62,6,63,0,0,1,26,7,21,14,39,8,72,6,22,3,37,17,23,30,88,0,0,4,96,6,37,16,99,1,96,4,93
24.01.2014,0,79,0,0,17,1,20,67,6,19,0,0,1,15,6,79,13,60,8,18,6,7,3,38,16,91,29,54,0,0,4,91,6,37,16,34,1,93,4,89
31.01.2014,0,80,0,0,16,90,21,48,6,35,0,0,0,96,6,37,13,55,7,80,5,92,3,39,16,85,29,9,0,0,4,93,6,52,16,5,2,1,4,89
07.02.2014,0,83,0,0,17,59,22,90,6,75,0,0,0,96,6,38,14,9,7,77,6,1,3,56,16,52,28,79,0,0,4,87,6,65,16,13,2,10,4,90
14.02.2014,0,84,0,0,18,22,23,66,6,63,0,0,1,12,7,27,14,63,8,18,6,23,3,70,17,26,29,92,0,0,5,2,7,26,16,75,2,16,4,92
21.02.2014,0,91,0,0,18,19,23,99,6,70,0,0,1,8,7,38,14,58,8,14,6,15,3,76,17,36,29,89,0,0,5,9,7,13,16,62,2,19,4,92
28.02.2014,0,94,0,0,18,36,24,19,6,65,0,0,1,21,7,67,15,10,7,97,6,19,3,72,17,48,29,47,0,0,5,6,7,13,16,29,2,25,4,93
07.03.2014,0,97,0,0,18,43,24,92,6,50,0,0,1,30,7,35,14,0,8,15,6,8,3,81,17,34,30,50,0,0,5,32,6,96,16,16,2,28,4,94
14.03.2014,0,96,0,0,17,91,23,75,6,22,0,0,13,9,7,37,13,28,7,71,5,76,3,89,17,13,30,30,0,0,5,20,6,55,15,93,2,15,4,91
21.03.2014,0,96,0,0,18,25,24,97,6,46,0,0,13,12,7,69,13,18,7,90,5,75,4,3,18,0,30,38,0,0,5,33,7,2,15,86,2,30,4,92
28.03.2014,0,94,0,0,18,78,25,68,6,79,0,0,13,63,8,0,13,53,8,23,5,92,4,11,18,18,32,69,0,0,5,50,7,12,16,22,2,40,4,95
04.04.2014,0,93,0,0,19,16,26,67,7,10,0,0,15,20,8,70,14,3,8,34,6,15,4,12,18,30,32,66,0,0,5,81,7,27,16,97,2,59,4,95
11.04.2014,0,89,0,0,18,24,23,4,6,36,0,0,14,45,7,69,13,32,7,98,6,8,3,96,18,14,32,9,0,0,5,84,6,85,16,8,2,39,7,88
18.04.2014,0,87,4,28,18,50,22,90,6,34,0,0,15,40,7,55,12,98,8,11,6,13,4,8,18,81,32,5,0,0,5,84,6,51,16,36,2,43,7,84
25.04.2014,0,86,4,35,18,23,22,39,6,45,0,0,14,70,7,50,12,71,8,48,6,15,4,0,18,42,32,34,0,0,5,66,6,48,16,50,2,40,7,84
02.05.2014,0,88,4,29,18,56,22,94,6,55,0,0,14,80,7,62,12,90,8,40,6,29,4,6,18,71,33,1,0,0,5,81,6,70,16,79,2,46,4,94
09.05.2014,0,86,4,22,18,54,21,1,6,40,0,29,13,9,6,94,12,83,7,91,6,26,4,19,18,92,31,47,0,0,5,2,6,5,16,57,2,40,4,94
16.05.2014,0,81,3,89,18,90,19,57,5,82,0,28,12,3,6,43,11,76,7,86,6,11,4,1,18,62,31,14,0,0,4,77,5,80,16,48,2,27,4,92
23.05.2014,0,83,4,13,18,53,19,45,5,85,0,28,12,50,6,65,12,47,7,86,6,9,4,6,18,69,31,5,0,0,4,92,5,72,15,96,2,32,4,93
30.05.2014,0,88,4,12,20,38,20,8,6,26,0,32,14,15,7,45,12,76,8,3,6,28,4,15,18,69,31,50,0,0,5,11,6,2,16,61,2,46,4,95
06.06.2014,0,90,4,32,20,88,21,38,6,37,0,31,14,80,8,1,13,25,8,0,6,20,4,27,19,2,31,75,0,0,5,15,6,54,16,77,2,61,4,97
13.06.2014,0,88,4,46,20,80,20,69,6,10,0,37,14,10,7,63,13,34,7,75,6,21,4,35,19,54,31,27,0,0,5,14,6,54,16,51,2,50,4,97
20.06.2014,0,90,4,45,20,37,19,76,5,95,0,44,13,58,6,68,13,29,7,85,6,41,4,44,19,95,30,83,0,0,5,6,6,74,16,50,2,37,4,97
27.06.2014,0,84,4,40,20,72,19,3,5,70,0,30,12,42,6,60,12,65,7,50,6,32,4,19,19,86,29,71,0,0,4,91,6,90,16,4,2,28,4,95
04.07.2014,0,85,4,60,20,85,19,31,5,74,0,31,11,96,6,72,12,83,7,50,6,28,4,31,20,24,29,94,4,17,5,8,7,27,16,17,2,27,4,97
11.07.2014,0,80,4,34,19,93,19,26,5,70,0,27,11,15,6,31,12,28,6,86,6,3,4,20,19,38,28,91,4,4,4,93,7,21,15,39,2,20,4,96
18.07.2014,0,84,4,30,19,69,19,10,5,69,0,27,11,76,6,58,12,39,7,5,5,99,4,16,19,57,29,66,4,9,5,21,7,18,15,19,2,24,4,96
25.07.2014,0,89,4,49,19,99,20,23,5,94,0,28,12,24,6,56,12,65,6,83,5,87,4,26,19,71,29,79,4,8,5,20,7,21,15,36,2,30,4,95
01.08.2014,0,83,4,40,19,21,18,69,5,69,0,27,11,53,6,26,11,78,6,70,5,80,4,16,18,78,28,60,3,92,4,74,6,74,15,60,2,26,4,94
08.08.2014,0,76,4,14,17,38,17,13,5,18,0,21,10,7,5,63,10,65,6,28,5,62,3,76,18,20,27,43,3,83,4,52,6,54,15,10,2,13,4,92
15.08.2014,0,76,3,98,18,0,17,42,5,20,0,21,11,17,5,83,11,8,6,39,5,69,3,90,18,38,27,96,3,81,4,89,6,66,15,18,2,12,5,26
22.08.2014,0,81,4,3,18,37,18,86,5,53,0,22,11,80,5,95,11,39,6,66,5,77,3,92,18,42,29,0,3,93,4,88,6,91,15,37,2,23,4,96
29.08.2014,0,83,4,12,19,32,19,81,5,62,0,23,11,87,6,39,11,53,6,61,5,87,4,3,18,98,30,28,3,94,4,96,7,12,15,56,2,26,4,98
05.09.2014,0,87,4,50,19,92,21,10,5,95,0,24,13,5,6,85,12,5,6,57,5,96,4,23,19,45,30,91,4,12,5,11,7,29,16,43,2,46,5,89
12.09.2014,0,83,4,46,19,49,21,37,5,88,0,23,12,98,6,53,11,79,6,23,5,76,4,22,18,78,31,0,4,17,5,25,7,63,16,23,2,42,5,58
19.09.2014,0,79,4,50,19,44,20,89,5,66,0,22,12,46,6,27,11,15,6,23,5,80,4,17,19,0,30,99,4,20,5,19,7,62,16,50,2,42,5,18
26.09.2014,0,79,4,40,19,9,20,34,5,63,0,21,11,47,6,17,10,41,6,27,5,64,4,19,18,55,30,87,4,22,5,37,7,59,16,56,2,43,5,11
03.10.2014,0,76,4,33,18,86,19,3,5,39,0,20,11,25,6,14,10,55,6,19,5,57,4,7,17,88,29,61,4,14,4,97,7,32,16,19,2,33,5,7
10.10.2014,0,74,4,10,17,94,18,46,4,97,0,20,11,46,6,13,10,14,5,92,5,61,3,85,16,61,28,12,4,7,4,63,6,92,15,76,2,21,4,51
17.10.2014,0,74,3,95,17,69,17,35,5,15,0,17,11,28,5,90,10,26,6,25,5,32,3,65,16,36,28,32,3,87,4,81,6,84,15,20,2,19,4,52
24.10.2014,0,76,4,15,18,1,18,13,5,27,0,20,12,32,6,39,10,87,6,25,5,49,3,85,16,40,28,88,4,18,4,99,7,21,16,0,2,36,4,95
31.10.2014,0,80,3,73,18,80,18,64,5,33,0,12,11,54,6,7,10,77,6,50,5,74,4,7,17,0,34,75,4,5,5,94,7,19,16,34,2,34,4,56
07.11.2014,0,78,3,98,18,42,18,27,5,34,0,14,10,74,5,55,10,80,6,50,5,57,3,82,16,41,32,91,4,6,5,85,7,48,16,30,2,21,4,38
14.11.2014,0,79,4,0,18,41,17,4,5,32,0,14,9,65,5,3,10,78,6,40,5,26,3,69,16,23,34,0,4,19,6,59,7,55,16,25,2,21,4,23
21.11.2014,0,84,4,3,19,69,17,45,5,48,0,14,10,42,5,37,12,0,6,75,5,51,3,77,17,19,35,7,4,39,6,62,7,56,17,20,2,36,5,2
28.11.2014,0,84,4,13,20,28,18,50,5,54,0,13,11,9,5,70,12,3,6,30,5,62,3,88,16,7,35,80,4,57,6,69,7,80,17,39,2,48,4,95
05.12.2014,0,87,4,10,19,89,18,22,5,45,0,12,11,21,5,87,11,85,6,43,5,65,3,96,15,50,36,28,4,59,7,45,8,10,17,38,2,52,5,17
12.12.2014,0,81,4,4,18,65,17,23,4,97,0,12,9,98,5,10,10,53,6,19,5,19,3,62,13,77,32,62,4,57,6,5,7,46,16,59,2,45,4,63
19.12.2014,0,82,3,99,19,37,17,53,5,9,0,10,9,83,5,17,10,26,6,61,5,8,3,68,14,85,34,48,4,68,6,23,7,92,16,93,2,44,4,81
26.12.2014,0,86,4,2,19,63,17,96,5,28,0,10,10,14,5,51,10,62,6,77,5,17,3,79,14,94,34,50,4,60,6,45,7,85,17,24,2,50,4,87
02.01.2015,0,84,4,17,19,94,18,38,5,33,0,10,10,30,5,58,10,50,6,59,5,5,3,68,14,59,34,43,4,74,6,45,7,73,17,4,2,45,4,99
09.01.2015,0,81,4,0,20,4,17,82,5,6,0,10,9,10,4,89,10,1,6,28,5,29,3,46,13,62,33,40,4,44,6,62,7,65,16,72,2,28,4,71
16.01.2015,0,84,3,81,21,40,18,32,5,30,0,9,9,60,5,11,9,80,6,56,5,51,3,72,14,47,34,84,4,60,7,0,8,50,17,38,2,50,5,3
23.01.2015,0,82,4,17,22,17,20,37,5,85,0,10,11,45,6,25,10,60,6,71,5,74,3,98,15,5,35,56,4,78,7,68,9,7,18,33,2,61,5,79
30.01.2015,0,84,4,43,22,83,20,69,6,26,0,8,11,22,6,0,10,88,6,74,6,0,4,1,14,90,36,22,4,77,7,81,9,69,18,70,2,60,6,10
06.02.2015,0,85,4,59,22,98,21,89,6,36,0,9,12,53,6,64,11,53,6,83,6,3,3,90,15,56,36,42,5,6,8,7,10,22,18,27,2,57,6,33
13.02.2015,0,86,4,81,22,51,21,69,6,48,0,10,12,75,6,76,11,65,7,8,5,96,3,90,15,84,37,52,5,34,8,48,10,21,18,34,2,82,6,78
20.02.2015,0,84,4,80,23,0,22,45,6,59,0,12,13,85,7,50,12,72,7,63,5,85,3,95,16,37,38,95,5,40,8,97,10,33,18,8,2,90,7,10
27.02.2015,0,91,5,8,23,54,23,41,6,75,0,13,13,78,7,37,12,62,7,40,6,5,4,12,16,68,39,79,5,56,9,20,10,82,18,40,2,98,6,85
06.03.2015,0,90,5,69,23,20,23,20,6,83,0,12,13,79,7,40,12,88,7,38,6,10,4,9,16,26,38,95,5,94,9,38,10,87,18,73,2,96,7,5
13.03.2015,0,95,6,10,23,88,25,34,7,9,0,12,14,14,7,96,13,7,7,26,6,47,4,11,15,58,39,73,6,5,10,41,11,82,18,15,3,5,7,8
20.03.2015,0,96,6,10,24,60,26,50,7,27,0,12,14,15,7,81,13,45,7,52,6,54,4,35,16,25,41,45,6,29,10,14,11,43,18,39,3,13,7,25
27.03.2015,0,97,6,58,24,24,26,40,7,44,0,12,14,39,8,2,13,23,7,48,6,49,4,24,16,4,41,41,6,36,10,7,11,8,18,38,3,14,7,32
03.04.2015,0,99,6,90,24,61,26,36,7,49,0,13,14,62,8,5,13,76,7,66,6,85,4,31,16,8,42,15,6,50,10,19,11,37,18,48,3,18,7,46
10.04.2015,1,6,7,80,25,13,28,42,7,83,0,13,14,32,8,0,14,45,7,78,7,14,4,40,17,2,43,27,6,90,10,35,11,81,18,56,3,18,7,19
17.04.2015,1,3,7,71,24,72,26,5,7,56,0,12,13,56,7,44,13,62,8,5,7,16,4,26,16,86,42,35,6,64,9,97,11,36,17,77,2,98,6,62
24.04.2015,1,7,7,63,25,23,26,47,7,52,0,12,14,30,7,25,14,42,8,22,7,28,4,35,17,3,43,11,6,65,9,97,11,77,17,19,3,8,6,60
01.05.2015,1,3,7,97,25,14,26,30,7,48,0,11,14,21,7,40,14,43,7,87,6,91,4,24,17,18,41,31,6,74,8,91,11,45,17,48,3,2,6,39
08.05.2015,1,6,8,20,23,62,28,17,7,84,0,12,14,44,7,89,14,49,7,75,7,17,4,23,17,23,42,36,6,60,9,1,11,38,17,61,3,15,6,45
15.05.2015,1,8,7,97,24,4,29,47,8,4,0,11,15,17,7,79,14,72,7,79,7,0,4,20,16,95,42,2,6,84,9,1,11,13,17,94,3,32,6,5
22.05.2015,1,13,8,19,23,42,26,90,7,97,1,92,15,43,7,94,14,56,8,22,7,11,4,41,16,85,44,81,7,3,9,60,11,67,18,3,3,35,6,20
29.05.2015,1,13,7,86,23,42,25,84,7,70,1,85,15,35,7,88,13,93,8,11,6,95,4,42,16,39,45,32,6,84,9,71,12,8,17,61,3,28,6,20
05.06.2015,1,12,7,94,22,45,24,86,7,50,1,78,14,83,7,72,13,30,7,94,6,71,4,21,15,83,43,50,6,80,9,29,11,83,16,94,3,21,6,34
12.06.2015,1,10,8,1,22,8,25,46,7,41,1,79,15,5,7,72,12,95,7,85,6,62,4,21,16,4,42,58,6,76,9,39,11,87,16,65,3,25,6,5
19.06.2015,1,13,7,56,22,10,24,71,7,18,1,85,14,71,7,49,12,77,8,5,6,91,4,27,16,4,42,69,6,55,9,1,11,27,16,37,3,22,5,96
26.06.2015,1,14,8,27,23,9,27,13,7,86,1,97,15,76,8,46,13,4,8,40,7,5,4,36,16,83,44,85,6,88,9,36,11,84,17,13,3,48,6,33
03.07.2015,1,7,7,94,22,14,26,32,7,51,1,74,14,86,8,1,12,97,8,45,6,84,4,12,15,73,43,51,6,64,8,55,11,21,16,23,3,24,5,96
10.07.2015,1,13,7,86,22,84,26,45,7,76,1,72,14,94,7,98,13,37,8,64,7,2,4,23,15,85,44,38,6,77,8,61,11,85,16,66,3,35,6,20
17.07.2015,1,17,8,62,23,92,24,13,7,39,1,83,16,17,8,40,13,99,8,74,7,22,4,35,15,95,46,21,7,0,9,36,12,82,17,43,3,56,6,22
24.07.2015,1,15,9,1,23,79,23,48,7,51,1,85,15,67,8,35,14,56,8,40,7,19,4,28,15,82,45,58,7,7,9,32,12,71,17,33,3,53,6,44
31.07.2015,1,16,9,35,24,32,22,76,7,24,1,81,15,79,8,3,15,55,8,15,7,29,4,29,15,96,45,86,7,26,9,54,13,12,17,93,3,50,10,6
07.08.2015,1,18,9,5,24,33,22,25,7,61,1,97,15,45,8,2,15,90,8,35,7,38,4,38,16,13,45,76,7,46,9,88,13,18,17,80,3,44,9,98
14.08.2015,1,18,9,10,24,68,21,93,7,65,1,94,15,75,8,3,16,18,8,0,7,20,4,23,15,55,45,4,7,67,9,33,12,52,17,67,3,39,9,98
21.08.2015,1,12,8,75,23,50,20,12,7,0,1,81,15,16,7,65,15,6,6,96,6,69,3,97,14,28,41,3,7,3,8,69,11,60,16,66,3,16,9,94
28.08.2015,1,11,8,46,23,98,19,57,7,1,1,88,15,49,7,77,15,12,7,12,6,66,4,5,14,41,41,38,6,93,8,47,12,0,16,36,3,24,9,93
04.09.2015,1,10,8,29,24,2,19,47,6,71,1,80,14,93,7,58,14,99,6,64,6,64,3,91,14,45,40,34,6,40,8,14,11,78,16,4,3,14,9,94
11.09.2015,1,16,8,62,23,77,20,29,6,74,1,81,14,97,7,86,15,33,6,57,6,94,3,99,14,55,41,0,6,50,8,55,12,47,16,33,3,16,10,1
18.09.2015,1,13,8,43,24,58,19,82,6,69,1,67,14,22,7,62,15,57,6,42,7,5,3,88,14,51,40,83,6,30,8,51,12,11,16,6,3,8,10,2
25.09.2015,1,13,8,26,24,81,19,77,6,57,1,60,13,86,7,46,15,25,5,97,7,10,3,94,13,99,38,69,6,0,7,82,11,60,16,22,3,13,9,97
02.10.2015,1,17,7,79,24,85,19,3,6,73,1,64,13,3,7,52,14,90,5,96,7,11,3,97,14,33,39,45,6,11,8,11,11,30,16,26,3,15,10,0
09.10.2015,1,20,7,85,24,40,20,70,7,7,1,72,13,78,7,74,14,83,6,48,7,34,4,5,15,51,41,65,6,35,9,21,12,17,16,69,3,19,10,0
16.10.2015,1,23,8,40,24,94,19,81,7,5,1,64,14,1,7,90,14,84,5,92,7,56,4,12,15,73,43,95,6,41,9,52,11,90,16,55,3,26,10,10
23.10.2015,1,26,8,71,25,49,21,93,7,34,1,67,14,3,7,65,16,1,6,25,7,77,4,23,15,53,45,58,6,93,9,27,12,20,17,25,3,22,10,15
30.10.2015,1,25,8,93,25,20,21,89,7,42,1,67,13,61,7,35,15,39,6,15,7,79,4,20,14,86,45,15,6,89,8,95,11,90,17,24,3,17,10,10
06.11.2015,1,22,8,77,25,15,22,71,7,80,1,63,13,12,7,13,16,8,6,46,7,85,4,19,14,90,45,73,7,15,8,93,12,27,17,59,3,18,10,21
13.11.2015,1,24,8,35,24,14,22,20,7,56,1,49,13,9,7,35,16,15,6,29,7,98,4,8,14,37,41,49,7,24,8,47,12,20,17,23,3,12,10,16
20.11.2015,1,29,8,62,24,84,23,34,7,68,1,45,13,50,7,10,17,9,6,28,8,27,4,11,14,82,40,80,7,26,8,74,13,56,17,75,3,11,10,20
27.11.2015,1,31,8,65,24,77,23,90,7,73,1,49,13,61,7,26,17,14,6,84,8,24,4,15,15,31,41,59,7,24,9,1,13,71,17,81,3,21,10,26
04.12.2015,1,34,8,50,23,84,23,36,7,77,1,38,13,4,7,21,16,53,6,69,7,97,4,7,14,61,41,54,7,26,8,54,13,41,17,34,3,17,10,23
11.12.2015,1,29,7,92,23,78,22,38,7,37,1,20,11,96,6,62,16,26,6,50,7,86,3,88,13,64,40,34,7,9,8,33,12,90,16,89,3,2,10,22
18.12.2015,1,27,8,56,24,35,23,10,7,50,1,21,12,70,7,7,16,41,6,28,8,1,3,92,13,50,41,5,7,49,8,51,12,78,16,88,3,9,10,18
25.12.2015,1,23,8,6,24,54,22,74,7,47,1,25,12,90,7,13,16,72,6,48,7,91,3,90,13,96,41,37,7,34,8,69,12,86,16,92,3,9,10,18
01.01.2016,1,25,8,2,24,50,23,6,7,31,1,23,12,81,7,4,16,60,6,34,8,0,3,89,13,80,42,9,7,63,8,62,12,90,16,92,3,9,10,25
